user_id,video_id,date,tab,is_click,play_time_ms,duration_ms,profile_stay_time,comment_stay_time,is_like,is_follow,is_comment,is_forward,is_hate,long_view
13,6,20220505,14,0,1258,2482,791,441,0,0,0,0,0,1
174,143,20220426,7,0,1591,2029,359,619,1,0,0,0,0,0
71,54,20220425,6,1,13499,13210,1141,1799,0,0,0,0,1,1
16,120,20220429,7,1,2509,2402,4430,755,0,0,0,0,0,0
195,40,20220508,13,1,11518,14094,2370,1905,0,0,0,0,0,0
191,122,20220429,14,1,19753,18622,1388,816,0,0,0,0,0,1
64,25,20220427,1,0,20809,16519,4470,982,0,0,0,0,0,0
169,87,20220504,4,1,7121,9347,234,1944,0,0,0,0,0,1
1,52,20220506,0,0,2617,2107,4355,628,0,0,0,0,0,1
96,112,20220429,10,0,3367,3947,1082,1885,0,0,0,0,0,0
16,62,20220505,14,1,13057,18202,1682,120,0,0,0,0,0,0
111,100,20220426,8,1,10679,8357,1909,230,0,0,0,0,0,1
55,32,20220430,1,1,9095,9916,2595,733,0,0,0,0,0,0
21,138,20220505,2,0,4662,5962,3032,140,0,0,0,0,0,0
185,12,20220429,14,0,4659,13043,3636,215,0,0,0,0,0,0
177,64,20220505,10,0,1387,4028,3577,829,0,0,0,0,0,0
139,122,20220504,6,0,1511,2431,3144,2,0,0,0,0,0,0
194,13,20220423,1,0,14149,18596,2954,1797,0,0,0,0,0,0
97,125,20220424,8,1,13855,13989,4761,1919,0,0,0,0,0,0
138,138,20220429,1,0,11662,12626,3128,1262,0,0,0,0,0,0
121,69,20220502,6,1,9479,7949,2217,1143,0,0,0,0,0,0
133,86,20220425,14,1,17938,19474,3386,1630,0,0,0,0,0,0
188,68,20220507,11,1,4349,3355,510,886,0,0,0,0,0,0
103,127,20220429,6,1,15428,19990,3645,1048,0,0,0,0,0,0
92,77,20220427,12,1,19342,18044,905,160,0,0,0,0,0,0
155,52,20220428,6,0,1158,1653,3455,1311,0,0,0,0,0,1
115,28,20220428,2,1,2021,1600,3500,1482,0,0,0,0,0,0
172,33,20220423,5,0,5658,16459,2884,1291,0,0,0,0,0,0
153,121,20220507,9,1,7006,14654,1616,1089,0,0,0,0,0,1
121,40,20220430,1,0,2169,5367,94,1217,0,0,0,0,0,0
75,35,20220426,6,1,20321,17989,108,1265,0,0,0,0,0,0
3,66,20220429,3,1,12446,9712,1142,151,0,0,0,0,0,0
19,136,20220430,11,0,937,1304,612,345,0,0,0,0,0,0
126,126,20220505,4,1,14523,19545,69,1838,0,0,0,0,0,0
34,142,20220425,9,0,2446,2624,2039,386,0,0,0,0,0,0
199,148,20220504,5,1,25039,19394,3686,1745,0,0,0,0,0,0
169,116,20220429,13,1,9711,16137,4363,537,1,0,0,0,0,0
193,60,20220424,10,1,19440,16615,729,1590,0,0,0,0,0,0
172,95,20220430,11,0,1457,1741,3075,943,0,0,0,0,0,0
148,100,20220427,0,0,2550,3695,1713,1170,0,0,0,0,0,1
76,68,20220507,13,0,5773,11389,3174,876,0,0,0,0,0,0
40,81,20220504,4,0,2117,4884,3168,536,0,0,0,0,0,0
195,75,20220426,5,1,7698,15561,1354,224,0,0,0,0,0,0
92,124,20220501,7,0,764,1373,3756,1835,0,0,0,0,0,0
128,57,20220429,6,0,5643,13819,1359,1024,0,0,0,0,0,1
68,80,20220502,5,1,13874,11100,938,421,0,0,0,0,0,0
122,101,20220429,11,0,4363,11538,3173,1695,0,0,0,0,0,1
88,80,20220503,12,0,3358,7732,2203,497,0,0,0,0,0,0
129,146,20220505,11,0,4615,12154,3194,1254,0,0,0,0,0,0
1,35,20220425,11,0,5540,5562,1085,1306,0,0,0,0,0,1
3,41,20220507,12,1,9400,7793,2625,1743,0,0,0,0,0,0
175,118,20220503,1,0,4848,4306,1236,662,0,0,0,0,0,0
111,113,20220426,2,1,9065,9167,2306,719,0,0,0,0,0,1
174,33,20220426,0,0,2190,1904,2330,1528,0,0,0,0,0,0
193,86,20220507,4,1,5350,4182,2957,1017,0,0,0,0,0,0
2,71,20220425,1,0,3257,6359,2660,1278,0,0,0,0,0,0
195,148,20220502,5,1,2239,2199,4783,1285,0,0,0,0,0,0
111,70,20220508,1,1,4292,10992,3209,1558,0,0,0,0,0,1
105,28,20220430,13,1,16695,18033,3366,527,0,0,0,0,0,0
105,41,20220504,13,0,765,1069,3653,178,0,0,0,0,0,0
37,62,20220423,5,1,9147,15824,1547,281,0,1,0,0,1,0
185,110,20220428,1,0,7327,11981,4751,588,0,0,0,1,0,0
171,147,20220506,14,1,12049,14621,911,634,0,0,0,0,0,1
64,102,20220503,10,1,7411,15531,1749,732,0,0,0,0,0,0
46,141,20220424,10,0,6042,18631,2430,1102,0,0,0,0,0,0
55,126,20220508,9,1,13854,17819,3797,1249,0,0,0,0,0,0
108,146,20220424,1,1,11851,9555,439,1600,0,0,0,0,0,0
79,147,20220429,13,0,4126,13385,183,248,0,0,0,0,0,0
29,12,20220424,7,1,11827,10130,4033,1366,0,0,0,0,0,0
136,54,20220506,0,0,9888,19883,767,241,0,0,0,0,0,0
23,92,20220427,10,0,4483,8691,2865,1858,0,0,0,0,0,0
182,102,20220423,8,1,13923,13463,152,349,0,0,0,0,0,0
88,64,20220508,2,1,6723,5812,4825,360,0,0,0,0,0,1
54,130,20220505,6,0,4758,12894,1328,363,0,0,0,0,0,0
33,107,20220429,6,1,8135,9151,205,407,0,0,0,0,0,0
29,83,20220427,0,0,3838,12208,845,1896,0,0,0,0,0,0
105,139,20220503,0,0,3758,5966,1959,79,0,0,0,0,0,0
119,124,20220422,12,1,24948,19575,72,507,0,0,0,0,0,0
103,145,20220507,9,0,5866,12863,2011,465,0,0,0,0,0,0
19,36,20220502,1,0,1691,4137,1088,1916,0,0,0,0,0,0
45,33,20220501,7,1,3715,3344,4237,342,0,0,0,0,0,1
93,95,20220427,0,0,4167,9684,3789,1779,0,0,0,0,0,0
45,131,20220503,11,1,9514,8424,1854,830,0,0,0,0,0,0
121,82,20220430,11,0,6634,11325,84,1210,0,0,0,0,0,0
95,97,20220508,4,0,1473,1726,351,753,0,0,0,0,0,0
128,87,20220504,10,1,7941,10286,889,870,0,0,0,0,0,0
39,6,20220428,7,1,9115,8298,231,1329,0,0,0,0,0,0
100,37,20220501,6,0,4956,8563,1252,1323,0,0,0,0,0,0
24,18,20220425,7,1,22907,18344,3015,1424,0,0,0,0,0,0
25,49,20220505,9,1,10052,13032,2338,368,0,0,0,0,0,0
138,83,20220426,13,1,20573,19062,2823,54,0,0,0,0,0,0
7,1,20220422,4,0,2002,3250,4080,1080,1,0,0,0,0,1
158,20,20220501,13,0,6031,8537,1939,505,0,0,1,0,0,0
99,47,20220507,10,1,11946,18153,3502,1779,0,0,0,0,0,0
92,112,20220508,2,1,7120,5595,361,1322,0,0,0,0,0,1
14,136,20220426,0,0,11324,9961,3753,256,0,0,0,0,0,0
97,138,20220422,8,0,4232,6363,2741,284,0,0,0,0,0,1
85,124,20220506,5,0,5173,10563,3444,1128,1,0,0,0,0,0
170,111,20220430,14,1,8605,9113,4968,681,0,0,0,0,0,0
12,18,20220425,8,0,5667,17186,3287,1386,1,0,0,0,0,0
173,61,20220423,12,1,21539,19070,3328,1122,0,0,1,0,0,0
197,26,20220501,7,1,7235,13605,1546,13,0,0,0,0,0,1
165,67,20220422,10,1,9432,16753,4487,1836,0,0,0,0,0,0
196,49,20220506,4,1,10440,8310,2899,1780,0,0,0,0,0,1
125,133,20220503,3,1,17265,14425,492,938,0,0,0,0,0,0
37,38,20220502,3,0,2036,2962,1400,1776,0,0,0,0,0,0
132,7,20220428,4,0,3200,5458,1805,1520,0,0,0,0,0,0
188,78,20220427,3,0,2184,3427,822,78,0,0,0,0,0,0
102,138,20220505,8,1,13225,19159,4431,577,0,0,0,0,0,0
92,61,20220427,11,1,11761,12134,4245,262,0,0,0,0,0,0
139,144,20220503,11,0,2422,4314,3141,1217,0,0,0,0,0,0
133,105,20220504,8,0,5264,13342,3148,796,0,0,0,0,0,0
130,142,20220504,9,1,16665,14199,2580,1948,0,0,0,0,0,0
87,106,20220507,11,0,5767,11477,3135,1355,0,0,0,0,0,1
56,120,20220505,10,0,4485,14014,11,899,0,0,0,0,0,0
166,149,20220501,10,1,2766,2183,140,65,0,0,0,0,0,0
43,144,20220504,0,1,18242,15003,2846,1905,0,0,0,0,0,0
167,73,20220503,1,0,5159,8733,938,963,0,0,0,0,0,1
106,123,20220506,6,1,11901,12689,2710,1886,0,0,0,0,0,0
15,77,20220505,3,0,3264,6641,2568,583,0,0,0,0,0,0
156,73,20220425,7,1,3861,3421,2101,1144,0,0,0,0,0,1
26,49,20220429,2,0,4794,15336,4318,1851,1,0,0,0,0,0
10,127,20220501,9,1,10787,13531,4943,1405,0,0,0,0,0,0
79,63,20220429,3,1,1337,1205,2817,1868,0,0,0,0,0,0
20,134,20220506,13,1,11283,13218,820,805,0,0,0,0,0,0
2,134,20220502,9,0,2394,3560,2948,622,0,0,0,0,0,1
52,114,20220430,12,0,4762,5066,1294,436,0,0,0,0,0,1
91,16,20220504,14,1,16165,18641,4011,1605,0,0,0,0,0,0
199,149,20220504,6,0,6312,15104,4894,1525,1,0,0,0,0,0
114,106,20220504,4,0,4834,8778,787,1770,0,0,0,0,0,1
80,85,20220507,5,1,7845,7327,3913,947,0,0,0,0,0,0
7,121,20220422,5,1,7486,13019,4172,1635,0,0,0,0,0,1
54,145,20220429,0,0,1220,1507,919,285,0,0,0,0,0,0
31,126,20220507,3,0,5761,8776,673,1317,0,0,0,0,0,0
155,143,20220424,3,1,8272,7974,2142,1498,0,0,0,0,0,0
49,23,20220428,14,1,7129,13273,3004,756,0,0,0,0,0,0
113,0,20220429,14,0,2319,3162,1168,815,0,0,0,0,0,1
90,134,20220506,14,1,10539,12161,1417,278,0,0,0,0,0,0
198,118,20220505,9,1,14984,16175,2483,677,0,0,0,0,0,0
138,76,20220423,1,0,4085,5866,1671,389,0,0,0,0,0,0
144,34,20220503,2,0,4229,10775,1313,650,0,0,0,0,0,0
174,106,20220502,6,0,3159,3330,3802,1525,0,0,0,0,0,1
177,57,20220501,12,1,10999,11644,2544,1857,0,0,0,0,0,0
99,94,20220422,11,0,6740,14713,3637,1155,0,0,0,0,0,0
147,53,20220508,5,1,8501,10406,2192,316,0,0,0,0,0,0
50,2,20220430,13,1,9771,15525,4905,1962,0,0,1,0,0,0
62,149,20220505,4,0,1105,1574,232,954,0,1,0,0,0,0
19,43,20220429,8,1,10048,12103,4088,986,0,0,0,0,0,0
17,13,20220503,9,1,4532,3974,2067,918,0,0,0,0,0,0
122,98,20220426,9,0,3391,6050,1409,185,0,0,0,0,0,0
28,7,20220508,0,0,16899,16562,1999,618,0,0,0,0,0,0
75,59,20220430,2,0,3201,8463,292,1720,0,0,0,0,0,0
46,75,20220508,6,0,5967,12387,946,795,0,0,0,0,0,0
82,83,20220502,3,0,4391,6182,1466,434,0,0,0,0,0,0
142,56,20220425,3,1,8212,9868,3897,482,0,1,0,0,0,0
13,48,20220501,13,1,24505,19301,3679,1007,0,0,0,0,0,0
67,12,20220508,7,0,1925,2464,2970,233,0,0,0,0,0,0
18,45,20220426,12,1,7988,13983,2301,1244,0,0,0,0,0,0
78,143,20220506,11,1,2445,2074,2823,373,0,0,0,0,0,1
130,97,20220422,8,1,7954,6617,4648,1027,0,0,0,0,0,0
82,36,20220507,0,0,3409,8915,3561,1614,0,0,0,0,0,0
109,13,20220430,1,0,841,2576,3736,306,0,0,0,0,0,0
122,78,20220427,7,0,6785,7286,1297,1661,0,0,0,0,0,1
80,99,20220425,3,0,1734,1795,478,1560,0,0,0,0,0,0
96,66,20220423,12,1,3634,3582,3343,1550,0,0,0,0,0,0
100,58,20220425,5,1,21341,18167,998,573,0,0,0,0,0,1
33,134,20220429,4,1,13187,10621,4704,1604,0,0,0,0,0,0
130,47,20220429,4,0,3663,6287,3820,1360,0,0,0,0,0,0
4,45,20220424,7,0,3502,8565,4685,250,0,0,0,0,0,1
189,110,20220427,10,1,9197,9325,4607,1487,0,0,0,0,0,0
77,16,20220505,7,1,9710,10296,3031,1880,0,1,0,0,0,0
134,145,20220425,1,0,5175,4407,97,1560,0,0,0,0,0,0
45,19,20220506,8,0,4411,9121,1034,464,0,0,0,0,0,1
158,55,20220428,14,0,6569,8436,3540,1392,0,0,0,0,0,0
186,39,20220503,9,0,5007,12432,1382,1832,0,0,0,0,0,0
61,127,20220428,9,1,9038,11484,4632,348,0,0,0,0,0,0
93,18,20220505,10,0,4929,5043,4841,1612,0,0,0,0,0,1
107,18,20220504,5,1,8337,8472,1394,1431,0,0,0,0,0,0
190,23,20220426,4,1,8982,14698,4030,1392,0,0,0,0,0,0
92,44,20220428,10,1,13474,18589,1863,698,0,0,0,0,0,0
172,61,20220504,4,0,5964,8129,2608,1273,0,0,0,0,0,0
106,12,20220423,3,1,3979,3103,4257,282,0,0,0,0,0,0
67,114,20220430,8,0,3083,3900,2483,636,0,0,0,0,0,0
198,59,20220501,2,0,3513,6886,573,32,0,0,0,0,0,0
34,122,20220430,11,1,2112,1845,3684,798,0,0,0,0,0,0
37,80,20220506,13,0,5689,9965,381,1678,0,0,0,0,0,0
194,118,20220507,1,0,15610,12623,2529,1240,0,0,0,0,0,0
81,149,20220430,0,0,12325,13529,2325,1341,0,0,0,0,0,0
31,51,20220422,13,0,2835,4579,1609,1016,0,0,0,0,0,0
169,41,20220506,9,1,17901,17996,3564,1346,0,0,0,0,0,0
140,13,20220504,9,1,8043,6783,991,333,1,0,0,0,0,0
157,132,20220425,6,1,11459,9328,141,1038,0,0,0,0,0,0
69,49,20220422,1,0,21223,16979,4742,867,0,0,0,0,0,0
32,13,20220425,1,1,4191,13483,1124,1481,0,0,0,0,0,0
187,47,20220507,8,1,11685,18537,484,1745,0,0,0,0,0,0
18,146,20220508,0,0,4901,10909,2387,258,0,0,0,0,0,0
170,140,20220426,10,1,7757,11543,2248,809,0,0,0,0,0,0
37,89,20220429,6,0,1028,3402,4035,1622,0,0,0,0,0,0
47,144,20220424,5,1,7722,15993,4666,1360,0,0,0,0,0,1
97,32,20220426,10,0,5076,9279,675,329,0,0,0,0,0,0
0,68,20220507,2,1,9009,16167,4076,1267,0,0,0,0,0,0
58,88,20220429,0,0,3715,11534,2777,1099,0,0,0,0,0,0
124,46,20220501,6,0,1630,2502,128,1781,0,0,0,0,0,0
191,68,20220427,1,0,9016,13710,1519,1119,0,0,0,0,0,0
117,88,20220508,1,0,15671,17606,1638,214,0,0,0,0,0,0
150,7,20220508,3,1,10312,16106,2221,1156,0,0,0,0,0,0
99,92,20220505,12,1,10009,9735,1674,807,0,0,0,0,0,0
52,36,20220430,4,0,1298,4094,3986,777,0,0,0,0,0,1
169,132,20220425,10,1,7049,6093,1611,133,0,0,0,0,0,1
89,1,20220427,12,1,9396,8829,2229,1559,0,0,0,0,0,0
96,54,20220422,13,0,5163,14406,1905,483,0,0,0,0,0,0
39,95,20220423,14,1,13828,12833,1428,1745,0,0,0,0,0,0
155,10,20220430,12,1,2118,1632,2744,683,0,0,0,0,0,0
64,11,20220503,14,0,3538,9422,2639,828,1,0,0,0,0,0
29,138,20220507,6,0,2206,4381,2782,171,0,0,0,0,0,0
105,67,20220504,10,0,6233,6572,568,1501,0,0,0,0,0,0
69,96,20220423,5,0,2483,5425,1844,1470,0,0,0,0,0,0
152,142,20220426,13,0,5327,6438,2137,1165,0,0,0,0,0,0
124,120,20220504,6,1,7874,16599,2527,1679,0,0,0,0,0,1
59,70,20220507,5,1,14489,19020,2630,1938,0,0,0,0,0,0
179,109,20220503,12,1,15498,17816,4096,1641,0,0,0,0,0,0
31,67,20220427,2,1,9695,19199,4593,752,0,0,0,0,0,0
23,12,20220429,6,1,22776,17718,1263,136,0,0,0,0,0,0
187,60,20220504,13,0,679,1542,1467,484,0,0,0,0,0,0
60,43,20220423,0,0,9546,16409,2813,928,0,0,0,0,0,1
195,37,20220505,11,1,16550,13423,1440,559,0,0,0,0,0,0
187,73,20220501,8,1,13035,11667,4954,1591,0,0,0,0,0,0
172,22,20220424,12,0,5802,8130,1561,1102,0,0,0,0,0,0
101,125,20220422,5,1,13190,10756,4529,753,0,0,0,0,0,1
93,49,20220423,1,0,1798,2349,4094,1334,0,0,0,0,0,0
191,55,20220508,9,0,4719,11578,871,1643,0,0,0,0,0,0
37,79,20220501,12,0,4887,6256,416,884,0,0,0,0,0,0
6,11,20220429,7,0,6663,11471,2450,1941,0,0,0,0,0,0
156,77,20220503,13,1,11277,12133,2411,37,0,0,0,0,0,0
155,10,20220427,1,1,5482,4245,4009,1885,0,0,0,0,0,0
125,103,20220506,12,1,19248,19848,2535,1616,0,0,0,0,0,0
8,139,20220505,2,1,17742,15837,2814,642,0,0,0,0,0,0
12,140,20220427,1,0,10501,8331,446,1715,0,0,0,0,0,0
161,138,20220505,12,1,16289,13679,3959,691,0,0,0,0,0,1
125,83,20220423,8,0,6509,8006,4792,984,0,0,0,0,0,0
180,132,20220424,13,0,6254,11753,4051,1804,1,0,0,0,0,1
44,40,20220504,12,1,15871,13570,1261,276,0,0,0,0,0,0
0,53,20220505,11,0,6530,12887,2533,1752,0,0,0,0,0,0
47,92,20220508,8,1,7280,11240,1919,1510,0,0,0,0,0,0
169,50,20220503,13,0,1268,1381,340,1780,0,0,0,1,0,0
152,26,20220429,14,0,1242,2389,2298,1889,0,0,0,0,0,0
33,64,20220507,5,1,5966,5385,4291,663,0,0,0,0,0,0
173,64,20220424,14,1,15614,18732,3346,798,0,0,0,0,0,0
172,105,20220427,1,0,15776,16839,630,1468,0,0,0,1,0,0
47,105,20220427,13,1,12726,12427,429,1970,0,0,0,0,0,0
89,77,20220501,2,0,6370,10868,3373,319,0,0,0,0,0,0
60,51,20220504,7,0,1081,1732,1356,1450,0,0,0,0,0,0
0,74,20220423,11,0,3009,4968,183,1750,0,0,0,0,0,0
42,8,20220425,9,1,6296,5280,4532,1086,0,0,0,0,0,0
159,47,20220427,5,1,4646,3588,1716,1945,0,0,0,0,0,0
62,87,20220503,14,1,7441,18452,4959,1018,0,0,0,0,0,0
87,101,20220504,7,1,3883,3686,4679,891,0,0,0,0,0,0
112,78,20220505,6,1,7129,10264,3955,532,0,0,0,0,0,0
70,147,20220506,4,0,2817,5297,3319,1225,0,0,0,0,0,0
103,53,20220505,11,1,12535,13128,1173,302,0,0,0,0,0,0
82,2,20220504,2,1,10577,8872,4959,1599,0,0,0,0,0,0
51,15,20220426,1,1,2473,1923,1957,1612,0,0,0,0,0,1
94,133,20220428,6,1,12348,14099,1979,1522,0,0,1,0,0,0
124,130,20220426,14,0,2292,4671,726,556,0,0,0,0,0,1
136,98,20220427,11,1,16886,13849,2336,42,0,0,0,0,0,0
0,5,20220506,8,1,7452,16831,3547,1202,0,0,0,0,0,0
111,56,20220506,2,0,3475,9231,4995,175,0,0,0,0,0,0
146,53,20220507,4,0,725,1916,4965,1439,0,0,0,0,0,0
0,102,20220506,4,1,7493,5994,3923,1030,0,1,0,0,0,1
189,65,20220424,14,1,23317,18931,1568,1335,0,0,0,0,0,0
95,101,20220506,5,1,7681,11014,4313,92,0,0,0,1,0,0
110,144,20220505,8,1,3000,2466,2566,490,0,0,1,0,0,0
118,45,20220504,3,1,8663,19891,4376,1258,0,0,0,0,0,0
93,38,20220507,5,0,1701,2522,4494,1905,0,0,0,0,0,0
47,55,20220422,9,1,10703,15050,3389,1945,0,0,0,0,1,0
153,11,20220424,10,0,784,1437,4029,85,0,0,0,0,0,0
190,134,20220422,1,0,8051,16361,4345,223,0,0,0,0,0,1
109,72,20220501,1,0,7029,8469,1607,1047,0,0,0,0,0,0
167,21,20220508,3,1,18918,16368,3323,951,0,0,0,0,0,0
7,75,20220508,12,1,17083,15293,3696,1292,0,0,0,0,0,0
13,60,20220429,0,0,11326,13690,4196,1641,0,0,0,0,0,0
159,38,20220424,7,1,8981,7576,2908,1837,0,0,0,0,0,0
86,138,20220507,13,1,16143,17893,544,1907,0,0,0,0,0,0
158,79,20220503,1,0,10733,8682,4173,1129,0,0,0,0,0,1
122,17,20220508,2,1,13783,16353,4077,1360,0,0,0,0,0,0
92,137,20220422,13,1,20931,16428,1,1165,0,0,0,0,0,1
84,43,20220502,2,1,9023,11459,4900,1968,0,0,0,0,0,1
163,96,20220430,14,1,13510,11396,1591,867,0,0,0,0,0,1
78,39,20220503,8,1,2746,2500,3383,406,0,0,0,0,0,0
12,108,20220502,14,1,10863,8733,214,1397,0,0,0,0,0,0
9,65,20220501,10,0,1302,2600,3486,920,0,0,0,0,0,0
167,141,20220504,13,1,7011,13763,4523,904,0,0,0,0,0,1
175,42,20220506,1,1,2348,2530,3467,576,0,0,0,0,0,0
130,16,20220503,8,0,2930,5829,2787,1312,0,0,0,0,0,0
95,83,20220507,14,0,6920,8677,3224,1407,0,0,0,0,0,0
152,52,20220425,11,0,5347,8027,1212,1302,0,0,0,0,0,0
148,144,20220428,13,1,16127,16034,295,1031,0,0,0,0,0,0
79,99,20220503,12,1,8429,9518,1286,1901,0,0,0,0,0,0
61,62,20220429,9,1,10291,7963,2375,584,0,0,0,0,0,0
50,56,20220503,2,0,1748,5025,1901,1434,0,0,0,0,0,0
186,63,20220429,3,0,3174,8369,992,752,0,0,0,0,0,1
154,52,20220425,10,1,15557,13538,2449,1987,0,0,1,0,0,0
101,41,20220507,5,0,4320,11257,3621,1827,0,0,0,0,0,1
4,116,20220504,1,0,10926,10548,3837,703,1,0,0,0,0,0
174,61,20220507,0,0,8494,10134,1802,440,0,0,0,0,0,0
116,49,20220501,10,0,1306,2423,3371,1411,0,0,0,0,0,0
51,76,20220424,3,1,8361,10999,199,1285,0,0,0,0,0,1
61,12,20220505,12,1,7688,18110,1085,1045,0,0,0,0,0,0
151,49,20220427,14,1,11596,10943,3370,1610,0,0,0,0,0,0
135,53,20220423,13,0,6548,9252,1395,1039,0,0,0,0,0,1
13,19,20220505,5,1,8542,7706,1469,985,0,0,0,0,0,0
55,61,20220424,5,1,8335,12536,2941,1542,0,0,0,0,0,0
8,138,20220423,10,0,5660,7079,2308,682,0,1,0,0,0,0
58,63,20220508,12,1,8348,12143,322,710,0,0,0,0,0,0
73,22,20220423,2,0,4681,5422,918,56,0,0,0,0,0,0
160,126,20220425,8,1,2963,2828,2163,1044,0,0,0,0,0,0
71,86,20220425,14,1,6733,6210,291,241,0,0,0,0,0,1
77,140,20220505,0,0,2052,6651,464,1019,0,0,0,0,0,0
136,109,20220427,8,0,2970,8896,4243,1689,0,0,0,0,0,0
163,0,20220422,14,1,9254,11094,4699,835,0,0,0,0,0,1
116,73,20220507,8,1,10152,16760,596,865,1,0,0,0,0,0
51,76,20220505,4,1,7259,12127,2440,1349,0,0,0,0,0,1
152,81,20220425,7,0,5275,13918,999,781,0,0,0,0,0,0
133,119,20220426,12,1,18807,14672,1549,1156,0,0,0,0,0,0
41,93,20220427,12,1,14083,12915,222,1350,0,0,0,0,0,0
71,110,20220425,11,0,4041,5026,1570,951,0,0,0,0,0,0
23,16,20220505,1,0,3492,3895,1657,1575,0,0,0,0,0,0
197,32,20220501,10,1,13530,11039,4071,1146,0,0,0,0,0,1
62,23,20220423,6,0,1341,3170,1270,1774,0,0,0,0,0,1
94,36,20220506,9,1,8863,18836,3809,369,0,0,0,0,0,0
89,18,20220423,2,0,3088,5765,4575,1318,0,0,0,0,0,0
22,105,20220505,3,1,12268,11597,910,1890,0,0,0,0,0,0
47,48,20220425,14,0,5936,12281,2626,914,0,0,0,0,0,0
135,70,20220501,8,1,12385,17205,4806,1908,0,0,0,0,0,0
161,2,20220505,5,1,14122,12286,2494,1250,0,0,0,0,0,1
48,41,20220503,8,0,3073,6145,2580,844,0,0,0,0,0,0
5,128,20220425,7,1,7303,19087,4616,1113,0,0,0,0,0,0
111,130,20220422,6,1,8934,12623,3873,1377,0,0,0,0,0,0
116,130,20220429,4,1,17244,13326,2991,1800,0,0,0,0,0,0
30,52,20220427,4,0,5226,9051,1985,788,0,0,0,0,0,0
37,106,20220505,2,0,4350,14423,4579,654,0,0,0,0,0,1
29,101,20220428,4,1,15923,14351,4290,1721,0,0,0,0,0,0
74,81,20220425,4,1,14394,17727,3306,1002,0,0,0,0,1,0
59,4,20220501,6,0,556,1556,388,1798,0,0,0,0,0,0
64,6,20220424,9,1,13246,15953,2305,530,1,0,0,0,0,0
107,33,20220504,10,0,1353,2972,1840,1418,0,0,0,0,1,0
79,45,20220506,8,0,4310,9753,4671,285,0,0,0,0,0,0
93,21,20220503,4,1,13572,11673,819,191,0,0,0,0,0,0
136,41,20220428,13,1,11680,14454,1711,635,0,0,0,0,0,0
95,57,20220422,14,0,6534,11252,1479,271,0,0,0,0,0,0
138,80,20220429,12,0,2063,5352,2438,1087,0,0,0,0,0,0
112,84,20220505,0,0,13572,17056,1691,1366,0,0,0,0,0,1
52,83,20220503,3,1,7096,6197,2955,315,0,0,0,0,0,1
101,113,20220508,10,1,1787,1477,3222,1948,0,0,0,0,0,0
107,120,20220422,8,1,12651,14412,1687,238,0,0,0,0,0,0
188,62,20220422,3,1,17317,19430,4757,1264,0,0,0,0,0,0
187,138,20220428,1,0,5701,6757,416,868,0,0,0,0,0,0
0,142,20220422,5,0,3544,10262,4254,880,0,0,0,0,0,0
85,142,20220425,5,1,6323,5312,4072,1223,0,0,0,0,0,0
125,14,20220507,10,0,2354,5760,1265,541,0,0,0,0,0,0
196,60,20220507,6,0,1498,4731,1539,335,0,0,0,0,0,0
5,33,20220505,1,0,12296,10732,436,875,0,0,0,0,0,0
153,126,20220425,4,0,6144,8661,120,29,0,0,0,0,0,0
76,60,20220424,13,0,6985,10276,2283,1349,0,0,0,0,0,1
62,142,20220506,3,0,6651,8234,3121,496,0,0,0,0,0,1
132,1,20220428,3,1,16204,18295,16,530,0,0,0,0,0,0
133,34,20220429,7,1,1841,1663,1867,594,0,0,0,0,0,0
2,108,20220505,12,0,5990,8138,2888,35,0,0,0,0,0,0
181,147,20220502,12,0,2321,2348,484,674,0,0,0,1,0,0
89,126,20220429,8,1,12621,13980,1999,1221,0,0,0,0,1,0
23,48,20220427,0,1,1928,6399,668,1952,0,0,0,0,0,0
97,68,20220422,12,1,17358,19856,492,1817,0,0,0,0,0,0
30,37,20220507,14,1,19209,15770,4680,739,0,0,0,0,0,0
12,26,20220426,8,1,7044,6648,153,658,1,0,0,0,0,0
113,65,20220426,6,1,8088,9961,4166,1055,0,0,1,0,0,0
23,121,20220422,0,1,8673,19491,51,966,1,0,0,0,0,1
71,64,20220425,8,0,6555,10488,1938,869,1,0,0,0,0,1
124,94,20220424,0,0,1893,3702,834,1748,0,0,0,0,0,0
179,89,20220501,13,1,8948,8444,1768,1134,0,0,0,0,0,0
190,4,20220425,8,0,6441,19287,3013,1006,0,0,0,0,0,0
68,67,20220425,12,1,10114,10605,2111,727,0,0,0,0,0,0
100,120,20220503,6,1,11069,19090,1849,1839,0,0,0,0,0,1
92,19,20220427,8,1,9703,11762,2137,14,0,0,0,0,0,0
100,89,20220429,14,1,12135,16279,2970,852,0,0,0,0,0,0
45,132,20220423,1,0,4867,4282,3884,891,0,0,0,0,0,1
90,108,20220423,1,0,9685,14019,3854,187,1,0,0,0,0,1
151,25,20220422,6,0,5023,6461,1173,256,0,0,0,0,0,1
144,80,20220504,7,1,14469,12751,2088,1690,0,0,0,0,0,0
19,8,20220423,14,0,941,3013,1245,240,0,0,0,0,0,0
12,118,20220501,8,0,1180,3018,2650,765,0,0,0,0,0,0
142,85,20220423,4,1,20011,17650,3656,502,0,0,0,0,0,0
180,69,20220505,5,0,3911,4507,362,1109,0,0,0,0,0,0
54,33,20220506,4,1,14201,13418,116,1238,0,0,0,0,0,0
122,76,20220426,3,0,6617,19553,4623,160,0,0,0,0,0,0
